uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,ethanol_dilute_vol,sample_dilute_vol,target_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac,rmse_log_distance
61c91192-9f3f-4836-8619-c4a50808f7b6,46.98708867183776,83.06540986092098,217.4688432015636,1352.4786582656775,0.5814667250879065,7.439393886805869,0.0090125658725839,712.0,988.0,1699.9999999999998,0.0276394639246104,0.0488620058005417,0.1279228489420962,0.7955756813327516,1.332732478854173
5a63723b-d247-4738-8b0e-5130a06e53d0,150.412449309095,108.95863774324638,69.48872225746975,1371.1401906901888,0.1816433991795686,23.81457305653948,0.0291243736321133,1391.0,309.0,1700.0,0.0884779113582911,0.0640933163195567,0.0408757189749822,0.8065530533471699,50.0
8209442c-5fed-4dc0-ad42-c083465e58eb,90.909733432587,12.620472301973557,179.18891325412127,1417.280881011318,0.3005335901868906,14.393599055965662,0.0175562718843929,1189.0,511.0,1699.9999999999998,0.0534763137838747,0.007423807236455,0.1054052430906595,0.8336946358890106,1.136432296044431
bb19470e-967e-4dcd-970d-4fd3588246f3,223.6768324055456,19.632591800367216,43.61645315914968,1413.074122634937,0.1221468861016971,35.414410780791066,0.0434599827407492,1492.0,208.0,1699.9999999999995,0.1315746072973798,0.0115485834119807,0.0256567371524409,0.8312200721381985,50.0
decddea8-7eee-4ca3-9344-5b6f201057b3,199.2606381521344,54.89395021583146,221.48885291140547,1224.3565587206288,0.1371140272599589,31.548632087063204,0.0376923087822187,1467.0,233.0,1700.0,0.1172121400894908,0.032290558950489,0.1302875605361208,0.7202097404238993,50.0
551d8cf4-45f3-4211-bff9-bac1f9870ec6,203.9822796336414,68.18527096822602,139.3280117250047,1288.5044376731278,0.1339402060830907,32.296202361496185,0.0389976025544609,1472.0,228.0,1700.0,0.1199895762550831,0.0401089829224858,0.0819576539558851,0.7579437868665457,50.0
44e72ee1-8a86-4ffd-8aca-07ceafe5a474,81.61051114917313,120.6167136955468,140.17172272446018,1357.60105243082,0.3347783047393079,12.921267414172709,0.0157323560963144,1131.0,569.0,1700.0,0.0480061830289253,0.070951008056204,0.0824539545438001,0.7985888543710705,50.0
7586d345-a4e0-455e-aaf8-ee04edab6bdd,126.99517741662324,132.78005569546536,177.59099288489008,1262.6337740030212,0.2151375282684733,20.10695221245556,0.0242087793418178,1334.0,366.0,1700.0,0.0747030455391901,0.0781059151149796,0.1044652899322882,0.7427257494135419,50.0
56451304-05fb-48e6-a226-ce4c2bbd1de3,110.36324816825308,176.79470494802734,43.22011758406542,1369.6219292996543,0.2475591197694362,17.47364429162937,0.0214272009153524,1279.0,421.0,1700.0,0.0649195577460312,0.1039968852635455,0.025423598578862,0.8056599584115613,50.0
bcd48064-47e5-45b2-86b0-cf53533c584a,88.61956318306164,86.9836738415266,165.8913725899079,1358.505390385504,0.3083001945630293,14.030999902971637,0.0170510630004256,1176.0,524.0,1700.0,0.0521291548135656,0.0511668669656038,0.0975831603470046,0.7991208178738258,50.0
ced08f31-8bee-4e63-96d4-cdb059f6ab5c,96.77584640452848,80.74671634313023,230.21773758128776,1292.2596996710536,0.2823166067411435,15.322371751110962,0.0184366187231713,1220.0,480.0,1700.0,0.056926968473252,0.0474980684371354,0.1354221985772281,0.7601527645123844,50.0
8bba99d5-9522-404d-8c7c-f9c527c491bd,167.33902120156455,78.82868480889103,140.58881259013992,1313.2434813994043,0.1632699198026212,26.494531296576,0.0320794282818289,1422.0,278.0,1699.9999999999998,0.0984347183538615,0.0463698145934653,0.0826993015236117,0.7724961655290615,50.0
8a0bd2de-3c21-4148-b402-efebe0043e63,113.030592901476,63.731618844453806,237.9509048032026,1285.2868834508674,0.2417171127753307,17.895960903772142,0.0215017752254502,1289.0,411.0,1699.9999999999998,0.0664885840596917,0.037489187555561,0.1399711204724721,0.756051107912275,1.3701174082643972
e0ec3c4c-a1d6-4cbc-8c5c-3ed0b7a0f7eb,146.44687464471454,158.74105761902905,36.056991411296025,1358.7550763249603,0.1865620460505651,23.18670968492467,0.0283981911680057,1383.0,317.0,1700.0,0.0861452203792438,0.0933770927170759,0.0212099949478211,0.799267691955859,50.0
b59dad1a-4440-453a-b36a-9efd6e49a282,238.20037812529128,76.12805815366548,50.55219549194455,1335.1193682290989,0.1146993501288975,37.71390156211671,0.0459562157641386,1505.0,195.0,1700.0000000000002,0.1401178694854654,0.0447812106786267,0.0297365855834967,0.785364334252411,50.0
d0e19177-de83-4147-ad9f-8c5e3a0aeedd,141.24788696595962,170.84548944547592,237.4810591047868,1150.425564483778,0.1934289365901308,22.363561917140323,0.026571694839994,1371.0,329.0,1700.0000000000005,0.0830869923329174,0.1004973467326328,0.1396947406498745,0.6767209202845752,50.0
759bc1ef-f128-4db0-afec-489804bd5a62,95.17087876167,33.45858411355244,217.2584739475308,1354.112063177247,0.2870776116278991,15.068259678873575,0.0182366245876499,1212.0,488.0,1700.0,0.0559828698598058,0.0196815200667955,0.1277991023220769,0.7965365077513217,1.3603535658666768
12c4e8af-0a76-4acd-8b5b-1df74835314b,85.54371801848315,126.91053627889076,252.2372023228085,1235.3085433798176,0.3193855633621784,13.544006042297704,0.0162037216584431,1157.0,543.0,1700.0,0.0503198341285195,0.0746532566346416,0.1483748248957697,0.7266520843410692,
2fe718dc-74ff-49c9-9b8e-cb670d34609a,223.29703255436195,93.76323350021264,112.80841256897156,1270.1313213764538,0.1223546424190708,35.35427765122352,0.0426880212230527,1492.0,208.0,1700.0,0.1313511956202129,0.0551548432354192,0.0663578897464538,0.747136071397914,
4d7a512c-91d5-4120-a01b-437e6b4da131,70.29657568407376,17.698660306678804,165.00664976766615,1446.998114241581,0.3886594518375446,11.12994931564953,0.0136280484050812,1039.0,661.0,1699.9999999999998,0.0413509268729845,0.0104109766509875,0.0970627351574506,0.8511753613185772,
96a5aa2e-048a-4571-a3a6-c17727fab48f,142.6260881538456,20.93246019348532,47.75898680862799,1488.682464844041,0.1915598255906586,22.581770403381203,0.027926961417842,1374.0,326.0,1700.0,0.0838976989140268,0.0123132118785207,0.0280935216521341,0.8756955675553183,
f2d859e5-9e71-4266-b228-e6b8593e62cb,221.50063287594315,75.82943726102489,232.259177698512,1170.41075216452,0.1233469548898788,35.06985643757427,0.0416713347694145,1490.0,210.0,1700.0,0.1302944899270254,0.0446055513300146,0.136623045705007,0.688476913037953,
151290aa-8243-483b-aee7-2a54cf7d0770,114.0061814396,88.40270167903581,119.73405989126056,1377.8570569901035,0.2396486596290689,18.05042434493673,0.0220276738451436,1293.0,407.0,1700.0,0.0670624596703529,0.0520015892229622,0.0704317999360356,0.8105041511706491,
5faaa039-aba8-454f-82f1-6b89e4d3af74,27.64303785602368,76.98424081931687,54.01165050262097,1541.3610708220383,0.9883656316548788,4.37667990615692,0.0054484513212637,20.0,1680.0,1699.9999999999998,0.0162606105035433,0.0452848475407746,0.0317715591191888,0.9066829828364932,
b11e3332-6901-4548-8aeb-f943dcab6413,155.97746018594236,121.77039936091498,133.46621916258053,1288.785921290562,0.1751626711888911,24.695672717477617,0.0298664738462841,1402.0,298.0,1700.0,0.0917514471682013,0.0716296466828911,0.0785095406838709,0.7581093654650365,
65dac5d7-a24f-4cc5-8fe0-6be423c0b56a,188.2267752057984,149.17151408865396,132.83360963456497,1229.7681010709828,0.1451516583735581,29.80165744208963,0.0358488627763009,1453.0,247.0,1700.0,0.110721632473999,0.0877479494639141,0.078137417432097,0.7233930006299899,
aa0d0fb6-a567-4499-b7f1-5ef93fb0cd4a,142.8214880709285,157.22895374120404,135.16557995374305,1264.783978234124,0.1912977447613492,22.612707773406004,0.0273008070079051,1375.0,325.0,1699.9999999999995,0.0840126400417226,0.0924876198477671,0.0795091646786724,0.7439905754318379,
5c3bd7bb-b2bb-4139-a747-2edf4a46da13,207.65506266065688,34.14190444998718,70.54732044019897,1387.6557124491571,0.1315712134409954,32.87770848096597,0.0402036435388804,1476.0,224.0,1700.0000000000002,0.1221500368592099,0.0200834732058748,0.0414984237883523,0.8162680661465629,
49908a7b-72dd-4050-aab5-05b2807f82f8,60.41055320112111,94.25818592087718,21.613657496046145,1523.7176033819558,0.4522625124863372,9.564710495722728,0.0119081750730415,931.0,769.0,1700.0000000000002,0.0355356195300712,0.055445991718163,0.0127139161741447,0.8963044725776209,
5dca1867-c2bf-4e16-893b-57ec828b4951,94.7331451536853,141.7025515419132,95.77743791179893,1367.7868653926027,0.2884041116454552,14.99895398619629,0.0183284613554714,1210.0,490.0,1700.0000000000002,0.0557253795021678,0.0833544420834783,0.0563396693598817,0.8045805090544721,
21ae2275-1852-4a8d-b2dc-6ec0b850491a,83.55267626635825,104.1738657594636,91.42938123616211,1420.8440767380162,0.3269964505305656,13.228767446806447,0.0162434080185884,1144.0,556.0,1700.0,0.0491486330978577,0.0612787445643903,0.0537819889624483,0.8357906333753036,
d112b2bd-0447-459e-b875-15fb7e52b51f,113.71341500346873,66.36609629153601,222.1609048515708,1297.7595838534246,0.2402656588107494,18.004071082864492,0.0216763028898161,1292.0,408.0,1700.0,0.0668902441196874,0.0390388801714917,0.1306828852068063,0.7633879905020144,
69bb4bea-49e0-4142-b3d6-7c4fbe1993f7,90.5181685389219,94.7141112803057,192.9616174510417,1321.8061027297308,0.3018336430401885,14.331603185215622,0.0173321562320678,1187.0,513.0,1700.0,0.0532459814934834,0.0557141831060621,0.1135068337947304,0.777533001605724,
